"","subsection","response","est_dirps","cov_dirps","ps_x","sd_dirps","est_dirmean","cov_dirmean","est_hb_unit","cov_hb_unit","est_hb_area","cov_hb_area","est_freq_unit","cov_freq_unit","est_freq_area","se_freq_area","cov_freq_area"
"271","M341Ai","BIOLIVE_TPA",1.87162198003804,0.0878408252406773,3.8581753878544,0.172965607891575,1.96907995135135,0.113449787861164,2.67106220377307,0.0433582505516413,2.55822542374051,0.0639876883053012,2.69009883971253,0.0672591430314705,1.86316112425491,0.172520509746862,0.0876147815270088
"272","M341Ba","BIOLIVE_TPA",10.5915255783784,0.0588938987039405,12.5006255082417,0.604794784528732,10.2692264876033,0.0709531076941989,12.8170286892376,0.0313434094011415,8.23713742991247,0.0395056798437162,12.7934457267226,0.051357246178487,10.3369032819747,0.583857253865614,0.0568550371900385
"273","M341Bb","BIOLIVE_TPA",11.7357211529164,0.0854419316482008,23.1771612493191,0.967965885007498,11.3289326017699,0.0961417269971923,11.7288093454085,0.433348892838644,10.5878787066825,0.0460299946734166,11.8008204486921,0.0841614967110413,11.4942611306324,0.886837183242458,0.0782807360954648
"274","M341Bc","BIOLIVE_TPA",9.08446771921253,0.112959157066621,12.9613413107426,1.00858780576969,8.92878303947368,0.116646773744264,12.0607913489768,0.0348233199357532,9.17079247447687,0.0505866075979125,12.0608205080673,0.104087038703351,9.02168980082933,0.916622368323884,0.102659272184299
"275","M341Bd","BIOLIVE_TPA",11.5895761960692,0.110190249846046,25.1351951251562,1.16722874175169,10.5928495795455,0.11545835276358,12.4826790529628,0.046451474768225,12.2069104481508,0.0567562788215218,12.5822638381477,0.0849391731871416,11.817332649193,1.03300475370198,0.0975190618864906
"276","M341Be","BIOLIVE_TPA",11.3455937410158,0.10538160956166,20.482810058649,1.21804893443625,11.55845825,0.118665893694674,13.0652869036061,0.0479038981598104,11.0797336143819,0.0472117795539185,13.1384895824839,0.104462977042743,11.2763535837673,1.06481898857051,0.0921246558614783
"277","M341Bf","BIOLIVE_TPA",8.83126926467836,0.162565361441421,22.9804708011894,1.1985484745909,7.37271743478261,0.186916213672449,9.57404759125685,0.399494539848954,11.0268885480175,0.0736624833272491,9.86057109249796,0.134694791373759,9.42868642204316,1.05185428634065,0.142668465955073
"278","M341Bg","BIOLIVE_TPA",6.35964598598868,0.102429458961205,9.3792099514022,0.720696312696467,7.03602576842105,0.121802673458093,9.05447574622078,0.0654071676051979,7.02827197864583,0.0491973939635815,9.11077247404437,0.0996503537731589,6.33927730609643,0.685874873573558,0.0974804379841654
"279","M341Cb","BIOLIVE_TPA",18.583663914536,0.10237026880818,20.4161309905703,1.89042631021216,18.4665560833333,0.115474963367495,21.9965292447599,0.414691979045096,13.4880565032393,0.0359736435906078,21.8257670080432,0.0840724347623938,16.3857156968104,1.4287623622746,0.077370266325084
"280","M341Cc","BIOLIVE_TPA",15.596302856774,0.18184283737729,29.2771842862385,2.26426415672667,12.4517643333333,0.203311210889362,16.7839196385888,0.0867530983139604,15.5391050837131,0.0614633279344891,16.8511532546413,0.148166280639271,16.1114476171446,1.58490525950018,0.127283589463494
"281","M341Cd","BIOLIVE_TPA",1.67264374775574,0.432701302198181,3.74005350960025,1.14373491586375,2.64324352631579,0.488899431286982,6.8008924029358,0.238984754592666,7.2847031094666,0.135736185300275,7.31611062500584,0.243964540861992,2.89510953560495,1.01343904260669,0.383407367696931
"282","M341Ce","BIOLIVE_TPA",7.34482742546563,0.225404039617784,25.1020660135954,1.67463082446946,7.42946234375,0.229026778220908,9.62989376017404,0.153390672944626,13.1792763030605,0.0873685519025328,10.1597881815666,0.14703675617693,9.99537874644188,1.33059783098688,0.179097459469088
"283","M341Cf","BIOLIVE_TPA",5.31448471789836,0.280309139222241,8.09303500469998,1.13414226030206,4.04604096551724,0.423870676073164,6.60968560149164,0.118255361612423,5.76389604428075,0.0701627857701377,6.89553233771655,0.228130061210169,5.14984431490069,1.00855084514846,0.249268569879526
"284","M341Cg","BIOLIVE_TPA",1.24011875486129,0.237615019695101,2.42053184264145,0.264959299568046,1.11507807843137,0.490521901674596,3.67318508456268,0.355864304770146,3.75082526178023,0.165669482101426,3.89946765158657,0.138139281910819,1.2575933688962,0.26328963358361,0.236117666266017
"285","M341Ch","BIOLIVE_TPA",21.8237508639746,0.0845632037458792,33.3696785455665,1.83407998816877,21.6888659242424,0.0966681170199258,22.4101765186369,0.148750484936086,16.1827267103535,0.0367481784101283,22.3073554365736,0.0662269226905288,19.7061531069319,1.42862389114634,0.0658689991508278
"286","M341Ci","BIOLIVE_TPA",1.69699405951083,0.222204937043579,4.11659076210591,0.356520178068053,1.60446560194175,0.260770266027428,3.6199570531904,0.0335195876301276,3.88381124878491,0.119219875740611,3.7383252410929,0.127608367093039,1.71874279134147,0.352443316796285,0.219663990533517
"287","M341Cj","BIOLIVE_TPA",21.5817514743442,0.138795408019897,39.0653004050313,2.89046889933257,20.8253928611111,0.142082641730843,18.3167449605887,1.22062700011928,15.0439099710171,0.0355785695512641,18.3718923022038,0.106955936885438,17.6935614536455,1.7360654395501,0.0833629142618478
"288","M341Ck","BIOLIVE_TPA",14.3748809939148,0.089614052308737,32.1331688555455,1.26957216729337,14.1671103424658,0.101786645067739,12.6845284502387,2.16995108817588,12.6560055586885,0.0439983449930398,12.8418496392245,0.0770072944968016,13.9713813447671,1.10182402661746,0.0777733779142493
"289","M341Cl","BIOLIVE_TPA",18.4613325053881,0.134593570868448,34.6146149830373,2.34143469204994,17.39633384375,0.141689169422257,17.2498557963643,0.0642969225419518,14.622089637194,0.0413973621660046,17.3018195161664,0.104590581200949,16.657042289932,1.59718678654057,0.0918116886515367
"290","M341Cm","BIOLIVE_TPA",14.1911496836553,0.208059545174452,23.3291296378771,3.20933975840442,15.42510225,0.220455877586526,16.2882281570829,0.087414950450328,12.7295091623629,0.0406447603048511,16.3094626399995,0.132858082067542,13.393659983879,1.75871866336645,0.114016661598885
"291","M341Cn","BIOLIVE_TPA",11.2254157475824,0.125182843009546,21.863586753932,1.55243541498135,12.4013433283582,0.142270506648712,13.5228354047728,0.0427339560803694,12.1857987242279,0.0483956391418028,13.6210508131009,0.0918721084258575,11.6911703399159,1.26453180179232,0.10196732469302
"292","M341Cr","BIOLIVE_TPA",11.4584813446303,0.126574005924764,21.5210169596465,1.38156228325233,10.9150553714286,0.149450949475303,12.5797769678665,1.06952413574459,11.1743516749454,0.0504216846953461,12.7554348605535,0.0777860046405667,11.3765484321017,1.16667094115487,0.106886396949371
"293","M341Cs","BIOLIVE_TPA",15.9142741872679,0.124332050306024,37.9848013886646,2.09689342332774,16.8652685945946,0.132752811601249,16.1927398256645,0.156293969840458,17.0957177522305,0.0499246509605178,16.4881946707063,0.0866159925573552,17.2304522018193,1.54804391433831,0.091788868090394
"294","M341Ct","BIOLIVE_TPA",12.0374766031028,0.0829344732766353,24.821937735677,0.958772450180112,11.5606021513158,0.0966288783583881,13.2622447255991,0.0484847083168612,12.5479733789098,0.053458170695002,13.3081145285944,0.06883649318915,12.1987278852676,0.882077529385198,0.0763003101256973
"295","M341Di","BIOLIVE_TPA",2.72282277625312,0.0628853718911745,9.2063552122254,0.178040298086743,2.83118780620155,0.0825311336528186,2.9559307569796,0.0292344848246782,4.34442754262957,0.0755761630837317,2.98954623201083,0.0621258702002004,2.72456563967293,0.177524219206907,0.0627030883709131
"296","M341Dj","BIOLIVE_TPA",6.06797188124106,0.070656621088369,17.9895732600587,0.453275555190642,6.41518867175573,0.0975300782426181,6.92211040324012,0.0560386346595536,8.89099228269799,0.0682592889560654,7.05108876248802,0.060161843485865,6.18820234071025,0.444365626659872,0.0692677408875422
"297","M341Dl","BIOLIVE_TPA",0.395063617256596,0.154934632892314,1.3333219369333,0.0609783328873454,0.393574578833693,0.220978384542972,0.709386842126063,0.0391360386727274,0.928637808393296,0.116209138706478,0.740120095773701,0.192656588433536,0.393525452632489,0.060960347006725,0.154888934105889
"298","313Aa","BALIVE_TPA",58.4322608116818,0.11752893582022,10.8938841635063,6.63260654483225,56.4338177534247,0.138995721753787,68.6494673166719,1.06287335822745,51.4773760750949,0.042965302089159,68.7202875444794,0.109812484068126,56.1306536581845,5.56808477453456,0.0986657468198076
"299","313Ab","BALIVE_TPA",23.0802777784535,0.0903953847870049,1.69065507864007,2.13572608223058,23.6264947293814,0.115336489771904,34.4837463768292,0.389669407801662,20.2652806831461,0.0404011966589478,34.59014628136,0.100062689927104,22.9191301514706,2.09267241226066,0.088573122514795
"300","313Ac","BALIVE_TPA",24.0084523496044,0.0576483455301804,4.41204531413155,1.48423531519973,25.7463644715128,0.0826939073388291,34.8887648883112,0.0278687045920235,27.8583383184798,0.0509659582998177,35.0081359857693,0.0590003469191729,24.0932376351043,1.46947580758368,0.0570750798315464
"301","313Ad","BALIVE_TPA",9.38617621119131,0.139652085450946,0.321962552131102,1.27243052936349,9.11143235172414,0.218432369412282,20.6066868910155,0.769124936813429,16.4797572537963,0.0851932241341313,21.1940282751587,0.216331578323271,9.5038784829393,1.26330083370031,0.138650081011825
"302","313Ae","BALIVE_TPA",13.6350086863513,0.160822383871078,2.0177173187257,2.45046197207364,15.23707032,0.198570216738485,36.4153461965521,0.0539642225336577,36.4042829799452,0.112536112594233,37.0537927971779,0.16616554705041,15.0664283881297,2.38509012062336,0.156532067551905
"303","313Ag","BALIVE_TPA",58.9308483638267,0.133571432783941,8.70810435695932,7.81940142745114,58.5409714074074,0.141550498921946,61.5803917476192,0.30291922543979,35.1099716051899,0.0282495447080247,61.1758985119478,0.112228422205771,49.1051853891006,6.16956384333919,0.105388819061491
"304","313Ah","BALIVE_TPA",34.0946745685893,0.0717626660301385,2.22630809851217,2.84576627216339,39.6552473533835,0.0956013897145216,61.1884213508928,0.132522335835493,37.8765616162499,0.0449894603164323,61.1420835794004,0.0793743985185351,34.3949463630167,2.74444736184377,0.0692076722504571
"305","313Ai","BALIVE_TPA",44.6498029034381,0.0877463181642157,2.39211574230111,4.02535460110593,45.8749117378641,0.093400343951711,72.5175586671123,0.0788857154797197,44.40914744886,0.0455971914659338,72.2173920972656,0.0914274969688193,44.5981319893749,3.75139752175706,0.0817744902310242
"306","313Aj","BALIVE_TPA",63.8191291214128,0.0685786963159903,11.6162153153204,4.83232964098687,70.4640055961538,0.0754478399057622,90.1355130792718,0.235578060596668,70.7902918083989,0.0473202765788261,89.922320722547,0.0733307199685434,65.3410198130193,4.41542417486676,0.0626621228457068
"307","313Ak","BALIVE_TPA",4.4928007138735,0.261790234228693,0.728893893195693,1.03359145244315,3.948166575,0.318313687591147,8.73028644737908,0.0352295207708793,8.37806835312251,0.0999515034376921,9.40824836217066,0.338237993483181,4.53118278747829,1.02883137452692,0.260584591602983
"308","313Am","BALIVE_TPA",3.610157914655,0.225281873509211,0.0448452524723711,1.08013930850537,4.79461259656652,0.260519824687721,9.04857570897502,0.0597374819669432,5.95831525229772,0.0585343574097347,9.48325068822117,0.25490773067763,3.63155019507862,1.07477027651981,0.224162068336755
"309","313An","BALIVE_TPA",19.0111362974847,0.142212050505005,0.507176761656476,3.2275017299776,22.6949946823529,0.194094259439511,27.4720036603402,0.166941412362889,8.96346985614545,0.0186031709184864,27.9407978570341,0.174965184674398,17.8850678102897,3.08732388859878,0.136035453271086
"310","313Ao","BALIVE_TPA",14.5071399713227,0.112944296525223,1.77168936124077,1.4851057222693,13.1490103348214,0.186313928655862,20.7534028565633,0.186061382953011,15.4679719813957,0.0554091144398035,21.123221233327,0.154088549166637,14.5170750106503,1.47066721708685,0.111846228699981
"311","313Ap","BALIVE_TPA",39.7133634112217,0.0534990587365615,4.11098529668689,2.21580040623989,41.4175587116564,0.0745709281898452,49.8590334536454,0.035913770934348,25.5995747872313,0.0291131470733387,49.8604583697011,0.0575025151202915,38.9516614416234,2.16737313874267,0.0523298138799449
"312","313Aq","BALIVE_TPA",41.0616863651212,0.0700349630168048,2.06346592553675,2.81003108320588,40.123260756654,0.0860073383051997,51.9244139868892,0.0578355120588313,22.6143028266245,0.0265477599778549,51.862556206793,0.0810060336983071,39.5160449067872,2.71295913539509,0.0676156195741189
"313","313Ar","BALIVE_TPA",78.9490520069153,0.095409571514813,14.612950676649,7.32321446801114,76.7555534705882,0.121322983202613,87.6274965469995,0.148910277171337,63.545683531515,0.0389957382954159,86.8185164375952,0.0829399737938684,73.2195262923433,5.99500202257034,0.0781051240138285
"314","313As","BALIVE_TPA",94.5835918652143,0.116670962757209,25.4369082725438,11.3687586623094,97.442914617647,0.116829870523591,94.7375255642994,1.33690162346892,84.2474116812717,0.0407236972882837,94.7617796750686,0.065278043541671,88.7696876056596,7.84973406073876,0.0805572584886245
"315","313At","BALIVE_TPA",19.0595096880351,0.204201684783267,1.00211656600072,3.73278028765469,18.2798701764706,0.235748537505444,34.1873827378376,0.0718842222721982,24.8602229068785,0.064057916726911,35.2779262152542,0.194290901020826,19.7930981133502,3.51070837330828,0.192053244329228
"316","313Ba","BALIVE_TPA",60.6604808656704,0.0488524617404053,12.6927832182797,2.7235070649282,55.7496381533546,0.0652174421977104,71.2246934659265,0.052600456878315,58.7255071428942,0.0496164425158229,71.2566564912145,0.0477117308747862,60.5212744139469,2.63914329760667,0.0473392004867724
"317","313Bc","BALIVE_TPA",3.23470957379225,0.18208445609256,0.202012430325307,0.644866373052765,3.54157838011696,0.233881776927653,9.19936461411814,0.104696925122174,8.27595758815627,0.110068309867958,9.51082837951084,0.220697425494116,3.25515332457187,0.643708248315197,0.181757448015012
"318","313Bd","BALIVE_TPA",21.0951350583889,0.0426328916546971,6.10771032845754,0.877826662851726,20.5903617789203,0.0672603067987011,24.2555487702116,0.0144840238462845,24.3973456611036,0.0558109610691841,24.3770934266247,0.0417907366149951,21.1200722765921,0.874766828404196,0.0424842864732834
"319","313Be","BALIVE_TPA",62.9945873908181,0.0584133116966294,18.8659140430344,3.55090587863725,60.7893265336323,0.0671211113862867,70.9770962708275,0.261276887145124,73.0787579526269,0.0566245449201815,71.2243720091765,0.0504188345087663,64.2959803934257,3.38173716638011,0.0556304430270194
"320","313Bo","BALIVE_TPA",36.609936415141,0.0338783087977816,6.88930236066079,1.22541518281188,36.1710848710407,0.043519650775426,47.2279702043194,0.0605753387057527,37.0261843652396,0.0482156830801989,47.2640545556234,0.0370855195616156,36.6133670166642,1.2170818139668,0.0336479212140308
"321","313Bp","BALIVE_TPA",83.5901351219189,0.0697164679546745,25.5545019486707,5.71417982563609,81.9631285588235,0.0795909966755911,85.9246440988803,0.482853945497222,87.3983827890836,0.0502256734383207,86.5149186369579,0.0520771915901123,84.773931608133,5.11902059237091,0.0624551634665467
"322","313Bs","BALIVE_TPA",18.0084456226725,0.244682470548468,4.21238694549457,4.19664601514621,17.15139628,0.291829605931274,26.7435673580177,0.141224515427079,25.8912530882565,0.0711040744838073,28.4321940110068,0.182131678838686,19.2515680962533,3.88608853102623,0.226575636617862
"323","313Ca","BALIVE_TPA",4.2926311572512,0.18235341728794,0.311682279674115,0.839741668862136,4.6050229348659,0.193710485791998,15.6416773335289,0.040261273921703,15.8723543051098,0.162349311442468,16.0310995889808,0.232518412801652,4.37977147868588,0.837112831616673,0.181782554279732
"324","313Cc","BALIVE_TPA",19.1874982419954,0.084368101560002,1.17355990910644,1.59719119323603,18.931221204499,0.0890302926225199,40.0178345133283,0.478421257880915,32.0071491375826,0.0796359678484923,40.1078530507029,0.0873419630886963,19.5382122841466,1.57879126116842,0.0833961657366942
"325","313Cd","BALIVE_TPA",57.6539887451474,0.0403252983738547,4.37510394635471,2.28267029498128,56.6064080622222,0.0452519964744954,81.544659396568,0.0318862919879655,47.5444910060261,0.0395617508748216,81.3868976516075,0.0453495793426187,57.0899596768225,2.23056259350739,0.0394047718246941
"326","313Da","BALIVE_TPA",3.96152563238252,0.210787599408609,0.39116580311888,0.84405485962036,4.00429086904762,0.317821492799556,6.22085614819915,0.0205002704026639,4.27289066771223,0.0502616871830567,6.54323439719619,0.241486399833876,3.95819264880214,0.841511407905641,0.210152417850152
"327","313Db","BALIVE_TPA",6.86536474511051,0.0722634577488016,0.110729803279549,0.679027403891326,9.39655290578158,0.0960598643204396,15.1844518675571,0.0467557981331306,8.35988514587546,0.0419056563034663,15.2694894233432,0.0912929721004327,6.8696628780149,0.677675001491056,0.0721195323738444
"328","313Dc","BALIVE_TPA",40.8278581618692,0.104761522246695,5.49632953018954,4.10350979736348,39.1700092682927,0.122724152515081,63.7767635011823,0.220786844672563,50.9329691919028,0.061247197231732,64.015847504562,0.0988622357683534,42.4434212744299,3.81831942147991,0.0974806872096087
"329","313De","BALIVE_TPA",46.2571197906484,0.086662252911209,0.810514719042874,3.75250846750755,43.3003798245614,0.118347149433853,61.4363528384554,0.0792018190199439,27.4711611510982,0.0298831386513853,61.1220301297254,0.111710167160428,43.6309592396695,3.52647936988098,0.0814422271621885
"330","313Df","BALIVE_TPA",88.6366988703295,0.127844298641676,5.16266486994161,11.6148467295187,90.851503375,0.128032651301662,131.689233655413,0.0961790413377714,78.6054563239099,0.0407531773262781,126.294752217751,0.121500660114737,82.8520809842318,7.84318291147163,0.0863296986853151
"331","315Aa","BALIVE_TPA",1.9519746299835,0.232630719877514,1.25737348995549,0.466092951111807,2.0035743832853,0.286891752107234,8.15606153671529,0.197194837821739,6.67336342643054,1.66114356198831,8.17393863657607,0.430591160567834,1.96553841038614,0.465539507524051,0.232354491756226
"332","315Ab","BALIVE_TPA",0.350034463550539,0.275229218677248,1.52500948677639,0.0963626846885064,0.350117931343284,0.275553036633848,8.3138318872385,9.46667348892672,8.4681202514478,12.0625888059159,8.33509743642652,2.97446791231038,0.35215052294472,0.0963583919495852,0.275216957840151
"333","315Ad","BALIVE_TPA",3.42926911392961,0.125000162578551,0.997022619104027,0.469728027323074,3.75781933105802,0.15078701223667,9.48821719210966,0.215430545324037,6.05890251372763,0.804129379228138,9.49411487036775,0.213279321372311,3.42493079639468,0.469178852518057,0.124854020692357
"334","315Ba","BALIVE_TPA",0.318627792890793,0.5136566715762,0.315267430718098,0.163529433088853,0.318363300114548,0.513839974790479,4.73701810470356,0.0387740351458742,3.97581479927804,6.22832130807136,4.74411539028586,1.35888987647134,0.316704977212995,0.163515299148335,0.513612275942302
"335","315Bb","BALIVE_TPA",1.911578,0.57670911548421,0.9,1.10242445755907,1.911578,0.576728664879488,9.11873781685604,0.083309731686982,7.04658790454272,1.83846222680611,9.63511590737791,0.897067459234314,2.01610449201196,1.09473150113237,0.572684714477968
"336","315Bc","BALIVE_TPA",10.1584228704492,0.121252059752892,3.61819313666768,1.26156805122273,10.4045082103659,0.134852838332518,18.0264892338536,1.88612316826201,11.2125373286498,0.537465021680258,18.0395508083271,0.134250878486362,10.3662650272405,1.25860365237049,0.120967144907105
"337","315Bd","BALIVE_TPA",0.0692873087680927,0.718091570252381,0.160713726947187,0.0497825857988331,0.0693262361809045,0.718691126134433,6.05918510874063,0.219655454384538,5.02497785542899,36.1496744628118,6.09049462385983,8.07538912203548,0.0693004105502472,0.0497820291849419,0.718083541345549
"338","315Ha","BALIVE_TPA",3.16728151678146,0.202063860201467,0.623021678782124,0.649699960620733,3.21531994871795,0.214989274322235,7.3278083517262,0.309815761848823,4.18997983626905,0.64991356082526,7.34263064902334,0.229013224360573,3.10989428781168,0.648687323142977,0.20174891876674
"339","315Hb","BALIVE_TPA",36.719504077736,0.138190347135834,6.75354097235836,5.69657435387176,41.2226647659574,0.155002497955625,41.3820753263914,5.33330191847693,12.1841142154826,0.147409597317936,41.260942801121,0.140410123344472,27.4812570630009,4.91354806945174,0.11919530426644
"340","321Ac","BALIVE_TPA",1.02098746714351,0.142219435831701,1.18824502038153,0.145384054302701,1.02225165957447,0.142262848452896,5.61904731052681,0.0241502065303077,7.91407354713081,1.98245511384935,5.64430043850943,0.724142812146366,1.02683660040997,0.145343493315545,0.142179757747761
"341","321Ad","BALIVE_TPA",1.83806484087634,0.194642612096605,2.56417905098038,0.35770678469935,1.83776194146949,0.194874673279625,5.18707705595925,0.332186012515912,8.29094084125469,1.15524917804261,5.20561825256212,0.372274540618334,1.87218542179386,0.35709217506038,0.194308178335028
"342","321Ae","BALIVE_TPA",0.948324576578806,0.67394972029468,1.12984079724021,0.639997653462611,0.949622255474453,0.674373517073005,5.80108456775574,0.706848634961511,8.16402282171607,2.20147841219938,5.90961128772828,1.24850184187084,1.07331226320558,0.636361351468421,0.670120511392692
"343","321Af","BALIVE_TPA",1.63655702532269,0.362144063015058,0.235324600864426,0.601010147014707,1.65958856818182,0.362613479584846,3.9512434927145,0.23028689313844,3.44791290843373,0.532006523943738,4.10320572338905,0.448997137581493,1.5204629518461,0.599185866994742,0.361044826701347
"344","321Ag","BALIVE_TPA",1.11599605508618,0.142638251969523,0.786851821257776,0.148529097494268,1.0412991988012,0.153188686292663,4.61824778726387,0.490094050743431,5.92758522373128,1.45768396960755,4.63162891214839,0.556418806576006,1.11642758569314,0.148490208541054,0.14260090539972
"345","321Ah","BALIVE_TPA",7.2157798849615,0.335812173382701,0.21642315192178,1.9963331938255,5.94479102325581,0.388395514556196,13.4241227374927,0.0789413862380811,10.4872826064472,0.451738893864534,13.6369085908615,0.416619281434649,7.77824510165541,1.86902344405964,0.314396828542515
"346","321Ai","BALIVE_TPA",2.44890518814726,0.469937077312993,0.280984713673094,1.17692759343307,2.50443655172414,0.471152082556168,5.8362915111734,1.54649666507297,4.92808709516756,0.503882698236741,5.9812772335964,0.441025493207666,2.19870934868865,1.1561273246961,0.461631708697186
"347","321Aj","BALIVE_TPA",6.53643854215388,0.0827825361239863,0.1892929789146,0.574387894554313,6.93851531310943,0.0888640379257584,11.8595219297649,0.215679265835099,6.8991439319837,0.25461838525789,11.8669507588199,0.13976670719052,6.46300723893986,0.571871313102166,0.0824198387256837
"348","321Ak","BALIVE_TPA",25.3866508440664,0.153490645302774,2.09630597460734,4.22582307916626,27.5314698875,0.159932300821999,36.8327417900059,0.292180765430599,16.5808341720183,0.154219070921195,36.7310932721373,0.157755607874953,23.048003348973,3.40643068582371,0.123728616733621
"349","321Am","BALIVE_TPA",27.0679518929044,0.0814887413863655,4.36022343639443,2.36186229965266,28.9839094268775,0.0898048535069056,37.0792313692151,1.06650515167935,18.1091227233368,0.159993210518693,37.0479939052034,0.104484208870144,26.2106857670544,2.30192574606666,0.0794208162937476
"350","322Am","BALIVE_TPA",0.00970020298162467,0.867093354527898,0.0439423587498253,0.101109564441838,0.116607472440945,1,0.820637561636011,0.0848119934760839,1.35230730453724,2.99888922541435,0.85677832053628,1.51931410979209,0.00916229153540415,0.101105808471227,0.867061144151216
"351","322Aq","BALIVE_TPA",2.75910349058927,0.576210653630201,1.59354958523733,2.05781614905243,3.57129139506173,0.67337462679491,9.3586811115388,0.0591306879299112,18.1782201135489,1.31624726629661,9.47703076098874,0.52723994133164,3.83256534261404,2.02646563368519,0.567432172151319
"352","322Ar","BALIVE_TPA",28.4571553216269,0.130238316456008,6.46764229010816,3.78807798576032,29.0857413458647,0.164650849270267,27.4363771327599,0.375643333494732,25.219666577966,0.224218072398694,27.466281347038,0.118402084282084,28.5215397726634,3.67239256890769,0.126260923702735
"353","322As","BALIVE_TPA",0.0090539780914047,0.897567202563529,0.433695079906931,0.0361710520656538,0.0402989903846154,1,0.94569712993172,2.43470273328581,5.17338920840182,33.1965077558659,1.04260922389598,24.1859452097336,0.00909464520592773,0.0361708487796638,0.897562158119783
"354","322At","BALIVE_TPA",1.65070292083936,0.302490521029147,0.344805656541377,0.595553271312743,1.96883283908046,0.454076480439736,4.78589949588914,0.840501762652376,6.4878799341697,0.852129050387991,4.88535359436683,0.485153081675286,1.66236242387006,0.594615365443529,0.30201414444166
"355","322Av","BALIVE_TPA",5.36742282969926,0.133738549696255,0.41738153857595,0.658943326339654,4.9271008832998,0.151686758137684,10.2991882360649,0.144355731279196,10.6273954764034,0.557759272990194,10.3117359806021,0.198536361072252,5.3945987381007,0.657651571954374,0.133476376378543
"356","322Aw","BALIVE_TPA",12.096402944473,0.131966483308648,0.0777351961141518,1.51229623834769,11.4596994663462,0.165710369217791,16.0262523109985,3.4618569726643,8.00353186727444,0.180600879913355,16.044945397805,0.162422269913937,11.8663470949421,1.49640088563816,0.130579417901198
"357","322Ax","BALIVE_TPA",40.6081209131672,0.0738286553358731,0.833990737405819,3.21702170877036,43.57416092891,0.0887028805502832,53.0758910664177,2.27698166755829,19.9849237612161,0.118600050666157,53.0300814157247,0.0878072050978042,37.8850928499055,3.10287931241108,0.0712091580483521
"358","322Ay","BALIVE_TPA",0.621098030040194,0.947139595642479,0.238072880215983,0.588871615702933,0.621736878504673,0.948114305193974,1.23735095782415,26.2618600337326,2.02319067792133,0.841475737915277,1.28027755836631,0.547317522217002,0.604575602018596,0.58809512817737,0.945890695098843
"359","322Az","BALIVE_TPA",3.26247950626259,0.152167157181714,0.67661081986577,0.494784094962378,3.25158269449378,0.216811646330731,5.14921087142702,0.0150471913302451,5.99121802938867,0.476465799620554,5.16357310348958,0.199110351187738,3.26146973787869,0.494251981125515,0.152003509540901
"360","322Bf","BALIVE_TPA",0.275614230675368,0.188808350234485,0.0386150681950147,0.0589697141933557,0.312325774363898,0.198632908314769,3.83795169166104,3.03362866222999,6.02358465517153,4.98722089599661,3.84059141079496,1.26362677779055,0.275771932906309,0.058968815071538,0.188805471439677
"361","322Bh","BALIVE_TPA",0.423262516630241,0.348704296667029,0.0725958508316373,0.169037675388066,0.484759370629371,0.350326319575609,3.80138281164534,0.153424378778212,5.80866376537441,3.09857089231699,3.80887132162673,0.851007929758593,0.424354482086473,0.169016590534136,0.348660801161408
"362","M313Ac","BALIVE_TPA",39.486250643933,0.179607416421142,4.69475524475524,6.73995269184887,37.526026631579,0.239025226836437,50.8890987641019,0.331421099708587,36.045305374381,0.0544765842615947,52.0823294981741,0.201745413967821,37.6124945829439,5.65649520666451,0.1507352553522
"363","M313Ad","BALIVE_TPA",37.2952572060592,0.0383280412966713,9.36711125397553,1.44485080311547,37.6969642651934,0.0524115139036492,46.0704756284322,0.0365159504596713,40.4972020113908,0.0609273631437126,46.1309435464058,0.0378218553248703,37.3465882914599,1.43390650953798,0.038037718354471
"364","M313Ae","BALIVE_TPA",68.754710794253,0.0385993830653946,23.3065069256221,2.65828909476971,68.868693840678,0.0438519477480492,68.2505718590267,0.0888154331230186,68.72094122144,0.0565927756809924,68.3999798701866,0.0329026979140227,68.8165957406469,2.59599947448453,0.0376949137512345
"365","M313Af","BALIVE_TPA",81.2427434568352,0.0918688859201923,13.7173467882329,7.40312893509985,80.5836367878788,0.0932918640574942,104.41582557017,0.0719397498273728,77.0418187204821,0.054221734412025,103.659271413073,0.0813489584501727,80.0596735188753,6.14965401996051,0.076313930037041
"366","M313Ag","BALIVE_TPA",32.550345781432,0.0752876804652321,3.33901129015971,2.60271599732736,34.5702773846154,0.0923384562247994,51.8972109340464,0.0367518578450891,36.0716186607417,0.0591774856956248,51.9776329709526,0.079926111983794,32.707565652291,2.53839036650448,0.0734269597626697
"367","M313Ah","BALIVE_TPA",85.0928469492296,0.0361236148012453,22.8316828559785,3.0573425905055,84.6355661615599,0.038012648802053,91.9983426556638,0.0615555883429534,78.5225058486201,0.0526180790572855,91.948754719253,0.0340393087589119,84.5379989014259,2.97416207440931,0.0351408067470355
"368","M313Ak","BALIVE_TPA",46.3579214872344,0.055600083885482,1.32635291521864,2.64352661306188,47.5453709477612,0.0663999720542158,64.6392567606243,0.0308555250576734,29.3903775113323,0.0350582849563264,64.4765766200785,0.0664904532826627,44.7651215211962,2.57911591975627,0.0542453632886782
